inner_x,inner_y,inner_z,outer_x,outer_y,outer_z
710753.0487,5591462.204,394.6099854,710743.8609,5591458.318,393.9599915
710751.8401,5591465.098,394.5650024,710742.6101,5591461.264,394.0050049
710750.6133,5591468.036,394.6199951,710741.3651,5591464.194,394.105011
710749.3866,5591470.974,394.6766663,710740.1149,5591467.122,394.1799927
710748.1556,5591473.923,394.7149963,710738.8663,5591470.047,394.1650085
710746.9128,5591476.874,394.769989,710737.6188,5591472.969,394.3200073
710745.6685,5591479.812,394.7850037,710736.3697,5591475.894,394.3099976
710744.427,5591482.744,394.8450012,710735.1195,5591478.823,394.3200073
710743.1855,5591485.676,394.8900146,710733.8694,5591481.751,394.3999939
710741.9441,5591488.608,394.8999939,710732.6192,5591484.679,394.4100037
710740.7026,5591491.539,394.980011,710731.3691,5591487.607,394.5150146
710739.4612,5591494.471,394.9949951,710730.119,5591490.535,394.5549927
710738.2197,5591497.403,395.0133362,710728.8688,5591493.463,394.6499939
710736.9783,5591500.335,395.0799866,710727.6187,5591496.391,394.7000122
710735.7362,5591503.268,395.1099854,710726.3688,5591499.319,394.7366638
710734.4898,5591506.208,395.1499939,710725.12,5591502.244,394.7850037
710733.2383,5591509.143,395.1700134,710723.871,5591505.169,394.8299866
710731.9897,5591512.072,395.1950073,710722.6208,5591508.097,394.9500122
710730.7411,5591515,395.2237244,710721.3707,5591511.026,394.9750061
710729.4925,5591517.929,395.2799988,710720.1196,5591513.953,395.0066528
710728.2439,5591520.858,395.2950134,710718.8635,5591516.879,395.0650024
710726.9953,5591523.787,395.3166809,710717.6073,5591519.804,395.1099854
710725.7467,5591526.715,395.3299866,710716.3512,5591522.73,395.1099854
710724.4981,5591529.644,395.3699951,710715.0951,5591525.655,395.1900024
710723.2498,5591532.572,395.394989,710713.8388,5591528.581,395.2349854
710722.0053,5591535.493,395.4100037,710712.5813,5591531.51,395.269989
710720.7674,5591538.417,395.4450073,710711.3238,5591534.439,395.2999878
710719.5261,5591541.348,395.4700012,710710.0677,5591537.364,395.3699951
710718.2849,5591544.28,395.4649963,710708.8116,5591540.29,395.4299927
710717.0436,5591547.212,395.4949951,710707.5554,5591543.215,395.4750061
710715.8024,5591550.144,395.5100098,710706.2993,5591546.141,395.5
710714.5611,5591553.076,395.5700073,710705.0432,5591549.066,395.563324
710713.3199,5591556.008,395.6000061,710703.787,5591551.992,395.6099854
710712.0786,5591558.939,395.6199951,710702.5309,5591554.917,395.6400146
710710.8374,5591561.871,395.6499939,710701.2748,5591557.843,395.7399902
710709.5961,5591564.803,395.6600037,710700.0352,5591560.775,395.7950134
710708.3549,5591567.735,395.7149963,710698.7962,5591563.708,395.8450012
710707.1136,5591570.667,395.75,710697.5571,5591566.641,395.9049988
710705.8716,5591573.6,395.7950134,710696.3184,5591569.573,395.9500122
710704.6237,5591576.543,395.7999878,710695.0813,5591572.501,396.019989
710703.3679,5591579.481,395.875,710693.844,5591575.43,396.1199951
710702.1164,5591582.408,395.8966675,710692.6049,5591578.362,396.1549988
710700.8648,5591585.336,395.9849854,710691.3658,5591581.295,396.2099915
710699.6133,5591588.263,395.980011,710690.1268,5591584.228,396.2550049
710698.3618,5591591.191,396.0299988,710688.8877,5591587.161,396.3500061
710697.1103,5591594.118,396.0899963,710687.6486,5591590.093,396.4450073
710695.8588,5591597.045,396.1400146,710686.4096,5591593.026,396.5249939
710694.6073,5591599.973,396.25,710685.1705,5591595.959,396.5700073
710693.3558,5591602.9,396.230011,710683.9315,5591598.892,396.625
710692.1044,5591605.827,396.3500061,710682.6923,5591601.824,396.6799927
710690.8713,5591608.712,396.3599854,710681.4463,5591604.774,396.8399963
710689.675,5591611.612,396.3900146,710680.2003,5591607.723,396.8599854
710688.4611,5591614.555,396.4750061,710678.9621,5591610.656,396.9049988
710687.2471,5591617.498,396.5799866,710677.7379,5591613.595,396.9349976
710686.033,5591620.441,396.6499939,710676.5137,5591616.534,397.0249939
710684.819,5591623.384,396.6799927,710675.2894,5591619.473,397.0599976
710683.605,5591626.327,396.7449951,710674.0652,5591622.412,397.2099915
710682.3909,5591629.27,396.8150024,710672.841,5591625.351,397.2449951
710681.1769,5591632.214,396.8699951,710671.6167,5591628.29,397.3200073
710679.9629,5591635.157,396.9899902,710670.3925,5591631.229,397.3999939
710678.7483,5591638.101,397.0400085,710669.1685,5591634.167,397.4849854
710677.5303,5591641.051,397.1300049,710667.9454,5591637.103,397.6199951
710676.3079,5591643.997,397.2099915,710666.7222,5591640.04,397.6900024
710675.0879,5591646.937,397.2749939,710665.5784,5591643.012,397.7600098
710673.8946,5591649.813,397.3399963,710664.4802,5591646.031,397.7900085
710672.8444,5591652.487,397.4400024,710663.3534,5591649.128,397.9049988
710671.949,5591655.291,397.5100098,710662.2346,5591652.204,397.9899902
710670.9807,5591658.323,397.6000061,710661.1455,5591655.198,398.0950012
710670.0123,5591661.356,397.6300049,710660.0564,5591658.192,398.1799927
710669.0453,5591664.384,397.7600098,710658.9666,5591661.187,398.2950134
710668.088,5591667.394,397.8651733,710657.8736,5591664.192,398.3500061
710667.1464,5591670.413,397.9450073,710656.9589,5591667.251,398.4949951
710666.1986,5591673.451,398.0499878,710656.0638,5591670.306,398.6199951
710665.2869,5591676.374,398.144989,710655.1539,5591673.411,398.7149963
710664.5116,5591679.183,398.2099915,710654.2268,5591676.575,398.7600098
710663.8203,5591682.141,398.3049927,710653.3125,5591679.695,398.8599854
710663.0958,5591685.24,398.3999939,710652.4161,5591682.755,398.9450073
710662.3713,5591688.339,398.4700012,710651.5197,5591685.814,399.0499878
710661.6508,5591691.422,398.5549927,710650.6206,5591688.882,399.1650085
710660.9517,5591694.478,398.644989,710649.7167,5591691.968,399.3049927
710660.2737,5591697.557,398.7900085,710648.8843,5591695.061,399.4150085
710659.5893,5591700.665,398.9150085,710648.1748,5591698.163,399.4500122
710658.9049,5591703.774,398.9827576,710647.4653,5591701.266,399.5950012
710658.2205,5591706.882,399.105011,710646.7559,5591704.369,399.6799927
710657.5362,5591709.991,399.2200012,710646.0464,5591707.472,399.7900085
710656.8518,5591713.099,399.2850037,710645.3369,5591710.575,399.9249878
710656.1674,5591716.207,399.4233398,710644.6275,5591713.678,399.9400024
710655.483,5591719.316,399.5,710643.918,5591716.781,400.1350098
710654.7986,5591722.424,399.6400146,710643.2085,5591719.884,400.2600098
710654.1218,5591725.498,399.7349854,710642.4943,5591723.008,400.3150024
710653.4949,5591728.481,399.8699951,710641.7814,5591726.194,400.480011
710652.9425,5591731.514,400.0499878,710641.3244,5591729.408,400.5599976
710652.3823,5591734.59,400.0650024,710640.8713,5591732.593,400.6950073
710651.8887,5591737.558,400.2449951,710640.4091,5591735.843,400.7600098
710651.4827,5591740.596,400.3500061,710639.9516,5591739.061,400.9049988
710651.0611,5591743.75,400.3599854,710639.5034,5591742.212,401.0700073
710650.6395,5591746.905,400.5450134,710639.0553,5591745.363,401.1199951
710650.2179,5591750.06,400.5599976,710638.6072,5591748.514,401.2600098
710649.799,5591753.194,400.7799988,710638.199,5591751.682,401.3450012
710649.3985,5591756.32,400.8599854,710637.8073,5591754.859,401.4599915
710649.0055,5591759.466,400.9049988,710637.4171,5591758.024,401.5950012
710648.6111,5591762.624,401.1499939,710637.0277,5591761.183,401.6799927
710648.2167,5591765.782,401.2250061,710636.6383,5591764.342,401.769989
710647.8222,5591768.94,401.2650146,710636.2489,5591767.5,401.9349976
710647.4278,5591772.099,401.4349976,710635.8595,5591770.659,401.9899902
710647.0334,5591775.257,401.5484619,710635.4701,5591773.818,402.1199951
710646.639,5591778.415,401.625,710635.0807,5591776.976,402.2900085
710646.2446,5591781.573,401.7950134,710634.6913,5591780.135,402.3699951
710645.8501,5591784.731,401.8699951,710634.3019,5591783.294,402.4833374
710645.4557,5591787.889,401.9750061,710633.9181,5591786.453,402.5799866
710645.0613,5591791.047,402.144989,710633.5353,5591789.613,402.6900024
710644.6669,5591794.205,402.2449951,710633.1526,5591792.772,402.8099976
710644.2725,5591797.363,402.3399963,710632.7698,5591795.932,402.9200134
710643.8791,5591800.513,402.4899902,710632.3865,5591799.096,403.0400085
710643.4925,5591803.664,402.5849915,710632.0032,5591802.26,403.1799927
710643.1052,5591806.823,402.7099915,710631.6204,5591805.419,403.2900085
710642.7178,5591809.981,402.8399963,710631.2377,5591808.579,403.394989
710642.3305,5591813.14,402.9549866,710630.8549,5591811.738,403.519989
710641.9431,5591816.299,403.0950012,710630.4722,5591814.898,403.6149902
710641.5557,5591819.458,403.1950073,710630.0894,5591818.057,403.75
710641.1684,5591822.617,403.2850037,710629.7067,5591821.217,403.855011
710640.781,5591825.776,403.355011,710629.3239,5591824.376,404.0050049
710640.3937,5591828.935,403.5100098,710628.9412,5591827.536,404.1300049
710640.0063,5591832.094,403.5750122,710628.5584,5591830.695,404.230011
710639.6189,5591835.253,403.6833191,710628.1745,5591833.855,404.3349915
710639.2316,5591838.412,403.8200073,710627.7249,5591837.006,404.4849854
710638.8447,5591841.567,403.9400024,710627.275,5591840.159,404.5299988
710638.4616,5591844.718,404.0100098,710626.8645,5591843.32,404.7166748
710638.0819,5591847.873,404.1000061,710626.4671,5591846.48,404.8200073
710637.7016,5591851.033,404.2650146,710626.07,5591849.638,404.8900146
710637.3214,5591854.193,404.3599854,710625.6729,5591852.796,405.0650024
710636.9411,5591857.352,404.4700012,710625.2758,5591855.954,405.1499939
710636.5609,5591860.512,404.644989,710624.8787,5591859.111,405.2200012
710636.1806,5591863.672,404.7000122,710624.4816,5591862.269,405.394989
710635.8004,5591866.832,404.8200073,710624.0845,5591865.427,405.4599915
710635.4201,5591869.991,404.9750061,710623.6874,5591868.585,405.5533447
710635.0399,5591873.151,405.0899963,710623.2903,5591871.742,405.7149963
710634.6596,5591876.311,405.2200012,710622.8932,5591874.9,405.8099976
710634.2778,5591879.483,405.3049927,710622.4971,5591878.05,405.9899902
710633.884,5591882.661,405.4466553,710622.1111,5591881.197,406.0450134
710633.4863,5591885.825,405.5499878,710621.7576,5591884.356,406.1099854
710633.0894,5591888.983,405.5700073,710621.4037,5591887.519,406.230011
710632.6926,5591892.14,405.8049927,710621.0498,5591890.683,406.375
710632.2957,5591895.298,405.8699951,710620.6958,5591893.846,406.480011
710631.8989,5591898.456,405.9949951,710620.3419,5591897.009,406.5599976
710631.502,5591901.613,406.1000061,710619.988,5591900.172,406.7099915
710631.1052,5591904.771,406.2099915,710619.634,5591903.335,406.7966614
710630.7083,5591907.929,406.3900146,710619.2801,5591906.498,406.875
710630.3114,5591911.086,406.4849854,710618.9262,5591909.661,407
710629.9389,5591914.051,406.6149902,710618.5604,5591912.93,407.1650085
710629.7419,5591916.638,406.769989,710618.1703,5591916.417,407.230011
710629.8046,5591918.808,406.7600098,710618.3381,5591920.157,407.3299866
710630.2151,5591920.731,406.9500122,710618.7591,5591924.043,407.3999939
710630.8219,5591922.35,407.1099854,710620.7234,5591927.547,407.4100037
710631.8216,5591923.82,407.2200012,710622.7228,5591930.961,407.5499878
710633.1681,5591925.294,407.3800049,710625.5786,5591933.51,407.5799866
710634.4314,5591926.33,407.4949951,710628.7259,5591935.955,407.6300049
710636.1425,5591927.013,407.6300049,710632.1092,5591937.967,407.7000122
710637.8719,5591927.59,407.769989,710635.9159,5591939.096,407.7900085
710639.7108,5591927.612,407.8599854,710639.8918,5591939.665,407.7999878
710642.4506,5591927.42,407.9500122,710643.3485,5591939.344,407.8900146
710645.5824,5591927.164,408.0100098,710646.5563,5591939.045,407.9700012
710648.7666,5591926.906,408.3099976,710649.7309,5591938.742,408.0499878
710651.9473,5591926.649,408.4500122,710652.9061,5591938.418,408.1600037
710655.1279,5591926.392,408.5400085,710656.0814,5591938.095,408.204071
710658.3086,5591926.135,408.7000122,710659.2566,5591937.771,408.269989
710661.572,5591925.871,408.8299866,710662.3843,5591937.452,408.3800049
710666.1078,5591925.607,408.9899902,710664.7865,5591937.207,408.3999939
710670.4006,5591926.861,409.0400085,710667.3015,5591937.417,408.512085
710673.4632,5591927.756,409.1499939,710670.4141,5591938.142,408.6300049
710677.4404,5591928.918,409.2553711,710672.9436,5591939.15,408.8349915
710681.5579,5591931.388,409.4400024,710674.5987,5591940.684,408.9962769
710685.1828,5591934.697,409.5400085,710676.0801,5591942.304,409.0299988
710687.6855,5591938.667,409.6700134,710677.0732,5591944.284,409.1499939
710689.6138,5591943.035,409.75,710677.7778,5591946.301,409.3200073
710690.2365,5591947.797,409.8999939,710678.2679,5591948.41,409.3999939
710690.124,5591952.014,409.9899902,710678.1924,5591950.898,409.4700012
710689.4094,5591956.432,410.2000122,710677.7702,5591953.241,409.6600037
710687.7074,5591960.729,410.2796936,710676.9172,5591955.313,409.7200012
710685.6711,5591963.996,410.3618774,710675.4849,5591957.681,409.8399963
710683.9876,5591966.697,410.5,710673.3437,5591960.102,409.9299927
710682.3063,5591969.398,410.5700073,710671.2018,5591962.524,410.019989
710680.6249,5591972.101,410.6799927,710669.0606,5591964.945,410.1700134
710678.9428,5591974.805,410.6749878,710666.92,5591967.365,410.2399902
710677.2605,5591977.509,410.7749939,710664.7796,5591969.785,410.3434753
710675.5782,5591980.213,410.9500122,710662.89,5591972.361,410.4200134
710673.896,5591982.917,411.0499878,710661.1722,5591975.043,410.5100098
710672.2138,5591985.621,411.1000061,710659.4544,5591977.724,410.5950012
710670.5328,5591988.323,411.0799866,710657.7353,5591980.409,410.6799927
710668.8565,5591991.021,411.269989,710656.0131,5591983.097,410.7900085
710667.1829,5591993.724,411.3800049,710654.2922,5591985.784,410.8599854
710665.5064,5591996.432,411.4200134,710652.583,5591988.471,410.980011
710663.83,5591999.139,411.480011,710650.8966,5591991.173,411.0299988
710662.1535,5592001.847,411.6604919,710649.2102,5591993.874,411.1199951
710660.4703,5592004.565,411.75,710647.531,5591996.564,411.230011
710658.7358,5592007.345,411.8399963,710645.8962,5591999.183,411.269989
710656.9489,5592010.076,411.9200134,710644.2538,5592001.814,411.3999939
710655.2054,5592012.741,412.0100098,710642.5671,5592004.516,411.480011
710653.4618,5592015.406,412.0700073,710640.8803,5592007.218,411.5299988
710651.7244,5592018.061,412.1600037,710639.1875,5592009.929,411.6400146
710650.0111,5592020.698,412.1400146,710637.4789,5592012.666,411.7399902
710648.3129,5592023.357,412.2799988,710635.7766,5592015.393,411.8099976
710646.5989,5592026.041,412.3999939,710634.0902,5592018.094,411.8900146
710644.8849,5592028.725,412.3999939,710632.4037,5592020.796,411.9899902
710643.1729,5592031.406,412.5400085,710630.7153,5592023.501,412.0899963
710641.4786,5592034.065,412.5899963,710629.0123,5592026.229,412.1700134
710639.8024,5592036.74,412.6749878,710627.3112,5592028.953,412.2399902
710638.1115,5592039.438,412.75,710625.6249,5592031.655,412.3399963
710636.4206,5592042.137,412.7900085,710623.9385,5592034.356,412.4100037
710634.7297,5592044.835,412.848938,710622.2521,5592037.057,412.480011
710633.0388,5592047.534,412.9400024,710620.5658,5592039.759,412.5700073
710631.3479,5592050.232,413.0150146,710618.8794,5592042.46,412.6300049
710629.6569,5592052.931,413.0821838,710617.1931,5592045.161,412.7200012
710627.966,5592055.629,413.1549988,710615.5067,5592047.863,412.7799988
710626.2751,5592058.328,413.2099915,710613.8203,5592050.564,412.8599854
710624.5831,5592061.028,413.2000122,710612.1351,5592053.264,412.9599915
710622.8892,5592063.728,413.3188782,710610.4502,5592055.963,413.003479
710621.1959,5592066.426,413.4224854,710608.7642,5592058.664,413.0384827
710619.503,5592069.123,413.5023499,710607.0778,5592061.365,413.1203003
710617.8101,5592071.82,413.5405273,710605.3723,5592064.054,413.1950073
710616.1171,5592074.517,413.6149902,710603.6663,5592066.743,413.2600098
710614.4242,5592077.215,413.7099915,710601.9604,5592069.433,413.3399963
710612.7313,5592079.912,413.769989,710600.2545,5592072.122,413.394989
710611.0384,5592082.609,413.8099976,710598.5485,5592074.811,413.4700012
710609.3455,5592085.306,413.8699951,710596.8426,5592077.5,413.5499878
710607.6529,5592088.003,413.9400024,710595.1363,5592080.19,413.5718384
710605.9614,5592090.699,413.9500122,710593.4295,5592082.88,413.6600037
710604.2702,5592093.396,414.0057983,710591.723,5592085.57,413.7200012
710602.5785,5592096.094,414.0549927,710590.0171,5592088.259,413.7650146
710600.8868,5592098.792,414.1199951,710588.3112,5592090.948,413.8299866
710599.1952,5592101.49,414.1799927,710586.6052,5592093.637,413.9200134
710597.5035,5592104.188,414.25,710584.8993,5592096.326,413.9899902
