outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504360.0320280834,5737768.891025982,323.4568805342871,504355.31785515766,5737760.483633683,323.6923416467404
504356.78235718916,5737770.6762700705,323.72379539340096,504351.95950741175,5737762.454368781,323.8739407994399
504354.18549591466,5737772.457286922,323.868917064834,504348.31283675693,5737764.868130542,324.11833327384096
504351.00024437124,5737774.830452789,324.0736673363933,504345.0603715766,5737767.477163767,324.333477542887
504348.31544312317,5737777.338876186,324.31244473118477,504341.6820997301,5737770.425184768,324.5602939327266
504345.548405977,5737780.084079714,324.47542410211565,504338.79648037563,5737773.249805114,324.6858276398702
504342.95440776,5737783.342809199,324.5434298449676,504335.20737991313,5737777.294268883,324.78480092162516
504339.29988560564,5737787.944807067,324.62046490776066,504331.6613741373,5737781.856986522,324.8297132508083
504335.59935601533,5737792.073442629,324.6522400201227,504328.42302262393,5737785.766663955,324.90310267247946
504331.96256920317,5737796.072477848,324.7042354498336,504325.024438698,5737789.427576251,324.94766090129724
504328.37950223335,5737799.628082315,324.7851546127984,504321.7364752147,5737792.756824175,325.0131301887942
504324.99942136824,5737802.811022462,324.910772149481,504318.6525878849,5737795.617298692,325.1320892121215
504321.04101314227,5737805.87747367,325.1022788452122,504315.27111259283,5737798.392931447,325.32443872438785
504316.85275122663,5737808.9435794195,325.42131579533054,504311.3847384779,5737801.262096421,325.6634025070682
504312.26836802706,5737811.920104339,325.82311220829587,504307.24505406595,5737804.069373867,326.0318830398031
504307.01983090624,5737815.150492045,326.259454385029,504302.30795152055,5737807.059576398,326.5109045728687
504302.0950766026,5737818.008709848,326.73708004475424,504297.30580775783,5737809.956940305,326.89658543600126
504298.48879604257,5737820.131174696,327.0102050040871,504293.32691656816,5737812.478470552,327.22263752601367
504294.88200603443,5737822.7003632765,327.27793847045257,504289.3660187179,5737815.293334207,327.4928311497759
504291.30574647785,5737825.482085365,327.51979242144785,504285.5002438633,5737818.286195407,327.72062300857743
504288.22203248437,5737828.130967112,327.67256616663747,504282.0562342186,5737821.225060761,327.867211566222
504285.4514833346,5737830.741117031,327.794940784845,504278.81173415366,5737824.3364539,327.97069421902125
504282.56950674736,5737834.09602261,327.92251153441555,504275.5845968902,5737827.779023257,328.0731503682511
504279.84599367843,5737837.420916678,327.9926830443516,504272.33310133684,5737831.737354034,328.16941636376083
504277.23340534687,5737840.743781069,328.0376845894066,504269.62386260787,5737835.438891295,328.19029267139433
504274.7915882002,5737844.453378031,328.0355690238345,504266.9171821003,5737839.616441476,328.2087039406317
504272.3035936492,5737848.702513493,327.96862115121627,504264.30637766724,5737843.98279686,328.1839500455222
504270.3797653628,5737852.358330549,327.96319589273946,504261.97383435693,5737848.098328611,328.1474553863323
504268.5881301268,5737855.987856979,327.8689814594621,504260.0509944173,5737852.359309972,328.02870613827105
504266.85710299306,5737860.374947805,327.8036440277263,504258.1483425888,5737857.187019571,327.9784194024147
504265.1258714422,5737865.442860709,327.6447323395305,504256.2825691866,5737862.328657063,327.86923809544
504263.4674148626,5737870.893787003,327.4240894207218,504254.40735273657,5737868.094598462,327.63135483781093
504261.5909865462,5737877.112227017,327.0900005991701,504252.47991872847,5737874.315444365,327.3003318292273
504259.73619065963,5737883.294319599,326.7927594621099,504250.5927399901,5737880.490826579,326.93891030233357
504258.06505273405,5737889.006704849,326.43599008472836,504248.83445748896,5737886.414801855,326.6279825640395
504256.49468256993,5737894.726828894,326.1123025480113,504247.2210667835,5737892.241069207,326.2632273896865
504255.0202325811,5737900.374426209,325.87072474485376,504245.749110925,5737898.1575564975,325.9052934661013
504253.5614051232,5737906.570297349,325.52532043882326,504244.25472698384,5737904.39261976,325.50137224103025
504252.14524163736,5737912.573720405,325.19409490592244,504242.8810504658,5737910.568905149,325.1326342530003
504250.863563542,5737918.279513769,324.90584457381794,504241.63285045815,5737916.4236554615,324.78832683800755
