outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,initial_x,initial_y,initial_z,initial_position,Distance (m),Speed (m/s),Longitudinal acceleration (m/s2),Lateral acceleration (m/s2),Optimized line,Timestamp
604972.9871,5805250.744,2.57239927,604973.3785,5805261.525,3.605998349,604973.1254,5805254.556,2.937800345,0.353519095,3224.538827897293,21.579032512893082,0.16520489417698964,14.311639704437619,0.1038139210176506,90.04864032513137
604970.3392,5805250.548,2.5262677,604969.9636,5805261.363,3.598634955,604970.2005,5805254.541,2.922152164,0.369168724,3227.2716165365528,21.565650751036262,-0.05240285458343619,14.25811495341122,0.111847479187554,90.17532052915757
604967.7432,5805250.371,2.488285398,604966.5672,5805260.971,3.586694588,604967.3091,5805254.285,2.893858526,0.369239511,3229.963529060921,21.565650751036262,1.9154145603860206e-14,14.217815465663193,0.0999988977489278,90.30014460961054
604965.2351,5805249.661,2.458173322,604963.1772,5805260.277,3.573339868,604964.4368,5805253.779,2.8907607,0.38791316,3232.647406785217,21.565650751036262,0.18697461518042127,13.89413248139441,0.1155927302483416,90.42459611609554
604962.6927,5805248.904,2.434624037,604959.9183,5805259.275,3.559825901,604961.5928,5805253.016,2.880703291,0.396443773,3235.38726486124,21.61365547179875,0.5626052367300691,13.44047106088386,0.1169548583066128,90.55150218827204
604960.17,5805247.95,2.418200221,604956.6454,5805258.121,3.54723225,604958.7726,5805251.982,2.865769205,0.396417839,3238.175907399677,21.71039570379436,0.9011606682651432,12.863539154876454,0.1135231480724082,90.68023634229353
604957.8727,5805246.696,2.407315765,604953.3191,5805256.513,3.536109264,604956.0234,5805250.682,2.865693736,0.406078088,3240.911286736654,21.842228683544015,1.0279846156223973,12.342198204997958,0.1219745734207115,90.80584894890248
604955.8694,5805245.368,2.401668741,604949.8789,5805254.483,3.527919303,604953.3949,5805249.133,2.866886384,0.413067557,3243.510975401949,21.961785252661894,0.9680648542723739,11.830101502905803,0.1314714270355579,90.92454531627561
604953.91,5805243.882,2.397834668,604946.5618,5805252.062,3.523462924,604950.8462,5805247.293,2.867160375,0.416945602,3246.199231622264,22.07497476947974,1.1336000427668271,10.894769531384702,0.1420435952306249,91.04663677890653
604951.8384,5805241.963,2.395725203,604943.6938,5805249.423,3.524291966,604948.3824,5805245.128,2.874596027,0.424317472,3249.198024244974,22.25990293971547,1.504140304671938,9.916996085473526,0.15969652562205,91.18191594409923
604949.6966,5805239.746,2.396005154,604941.0453,5805246.656,3.530287453,604946.0663,5805242.646,2.871982133,0.419628324,3252.412942487787,22.497490066620294,1.7030605670086907,9.035997985054713,0.1701874829414359,91.3255757074084
604947.6774,5805237.196,2.399197321,604938.5566,5805243.71,3.539052451,604943.9527,5805239.856,2.864688164,0.408378051,3255.7782813570425,22.75858231272024,1.8203674978426774,8.048952402803478,0.1821617495544222,91.4743000085827
604945.8816,5805234.474,2.404842973,604936.1726,5805240.37,3.545690949,604942.0829,5805236.781,2.85121205,0.391260692,3259.200601089874,23.040683782987937,1.9010901787774659,7.137296571827681,0.1933955271770796,91.62374867990769
604944.329,5805231.73,2.41315545,604934.0338,5805236.329,3.547539902,604940.4874,5805233.446,2.836459878,0.373157039,3262.641923578729,23.324905491587913,1.917555696534167,6.241832733090007,0.2052333654762548,91.77219163265333
604942.9837,5805228.811,2.423952384,604932.4963,5805231.701,3.541269489,604939.1747,5805229.861,2.829758004,0.363195668,3266.2329870544627,23.618704484802677,2.1341267164308997,4.939803312942797,0.2275886842238929,91.92518640563904
604941.9401,5805225.281,2.435479948,604931.6382,5805227.256,3.52553546,604938.1454,5805226.009,2.837010233,0.368354802,3270.1683502142782,24.011139583392072,2.5501799225427875,3.7333688220247936,0.2738430913311309,92.09043419247541
604941.2171,5805221.401,2.448458023,604931.2449,5805222.716,3.496578973,604937.4087,5805221.903,2.848736942,0.381903463,3274.3420176167174,24.48313590042052,2.8105287823470997,2.769023695878003,0.3369302321742145,92.26256450521026
604941.4928,5805217.327,2.461990877,604931.1897,5805217.864,3.447918702,604936.9671,5805217.563,2.89506703,0.439257389,3278.7340356194286,24.995197178427137,2.999020139085165,1.8483531935205688,0.4498962393061566,92.44009748699897
604942.1566,5805213.05,2.475389928,604931.5166,5805212.986,3.380722613,604936.8128,5805213.018,2.930086075,0.502242815,3283.3492883333683,25.565417161652075,3.266115782005023,1.1156346259266945,0.5675056121524092,92.62266064506888
604942.855,5805208.55,2.486307851,604931.9926,5805208.012,3.301088688,604936.9274,5805208.256,2.930927317,0.545692572,3288.195308754101,26.205913136825473,3.502090757460769,0.5776348927934288,0.664937383279839,92.80986929482904
604943.6358,5805203.866,2.493896194,604932.6957,5805202.839,3.210703034,604937.2866,5805203.27,2.909899716,0.580359019,3293.2986589327143,26.895800984602324,3.5972174721209274,0.10804933751942894,0.7519274995654415,93.0020796693169
604944.5369,5805198.904,2.49499505,604933.6319,5805197.513,3.109180382,604937.8672,5805198.053,2.870645139,0.61162366,3298.642883533061,27.602530450884,3.5828401147582523,-0.40639462344196586,0.829435765300715,93.1982040077904
604945.4951,5805193.63,2.491817336,604934.6039,5805191.977,3.00555855,604938.6574,5805192.592,2.814353937,0.627819005,3304.2329618253066,28.31385839032242,3.5406534782353334,-0.9103239471403578,0.8789411310689351,93.39814818902572
604946.5084,5805188.049,2.485751366,604935.6383,5805186.197,2.910926366,604939.6346,5805186.878,2.754613664,0.632357929,3310.0833867165497,29.03199640152907,3.470714195750066,-1.1818561317357743,0.898996713992264,93.60218821641666
604947.5735,5805182.183,2.479253196,604936.8269,5805180.159,2.835761885,604940.7721,5805180.902,2.704884102,0.63289033,3316.218127459584,29.7447948746793,3.356394997181271,-1.2853354148177913,0.9039295969165017,93.81093526129041
604948.6835,5805176.069,2.475865116,604938.0761,5805173.81,2.786695061,604942.0831,5805174.663,2.669277703,0.622245153,3322.6637703330057,30.449427352740795,3.229301281747621,-1.1381288671424232,0.8776268764841292,94.02509677496757
604949.915,5805169.676,2.47668804,604939.382,5805167.173,2.771854387,604943.5943,5805168.174,2.653812839,0.600084705,3329.397786200338,31.140633099575357,3.0995277204178855,-0.38439222586040867,0.8267970406349097,94.24376893790678
604951.2146,5805162.995,2.478511681,604940.7443,5805160.25,2.792857377,604945.2802,5805161.439,2.656679569,0.566790042,3336.398313585059,31.814779893346774,2.979227004454548,0.06835068512743113,0.7722457150292669,94.46616529913813
604952.5697,5805156.026,2.479805868,604942.1627,5805153.044,2.82494677,604947.1218,5805154.465,2.660481556,0.523485009,3343.6606286849164,32.474829551701255,2.8846510338786384,0.054403505545091456,0.7203628179799269,94.69209030202883
604954.004,5805148.645,2.485862201,604943.6048,5805145.716,2.846013462,604949.078,5805147.257,2.656461891,0.473689987,3351.1188313053663,33.12154575257984,2.813918246620883,0.11364960657254404,0.6636832086732285,94.91948709295984
604955.4958,5805140.977,2.493995533,604945.0774,5805138.231,2.851090497,604951.1012,5805139.819,2.644622126,0.421809124,3358.793539270369,33.7597104521403,2.750728593077258,0.06372877093427058,0.6105927640197178,95.14898959935748
604957.0272,5805133.099,2.498549727,604946.603,5805130.479,2.84609129,604953.1425,5805132.122,2.628065443,0.372662488,3366.733478559754,34.39291909934204,2.6856762384106334,-0.00250349085951694,0.5561137667482098,95.38199423444313
604958.6056,5805124.984,2.49890967,604948.1819,5805122.457,2.846477405,604955.1621,5805124.149,2.613728868,0.330348913,3374.945817178533,35.020089605375674,2.6184519283219707,0.08717004566499453,0.4979082323572218,95.61861669965607
604960.2322,5805116.614,2.498668142,604949.8137,5805114.16,2.840287201,604957.1495,5805115.888,2.599749588,0.295889346,3383.4361795805025,35.64087563324575,2.551841519199594,0.20626251517059038,0.4399655909344866,95.85892936374997
604961.9114,5805107.978,2.505659776,604951.5017,5805105.584,2.824154836,604959.1213,5805107.336,2.591025975,0.268030118,3392.2095786505038,36.25527952568235,2.483911190283717,0.20270758992755966,0.3835867330820801,96.10298689507712
604963.6452,5805099.06,2.523745522,604953.2455,5805096.724,2.799412214,604961.1103,5805098.49,2.590939669,0.243751643,3401.274427672502,36.86210461297436,2.4122941111436518,-0.025608108607059973,0.3328423385829909,96.3509402136698
604965.4333,5805089.85,2.556143462,604955.0441,5805087.584,2.769032134,604963.131,5805089.348,2.603320902,0.22160638,3410.6388896323824,37.46039794274206,2.338693943774019,-0.09375617993316293,0.2793379155999682,96.60293554853787
604967.2765,5805080.343,2.607782882,604956.9012,5805078.146,2.720633522,604965.1649,5805079.896,2.630750567,0.203522806,3420.3176260013124,38.05006025069744,2.263862686739368,0.122105895260257,0.2150285071333919,96.8592904058779
604969.1765,5805070.534,2.673167978,604958.818,5805068.404,2.652821428,604967.2059,5805070.129,2.669297339,0.190235295,3430.3078694579676,38.62973928354294,2.1908101580015904,0.703303941847518,0.1568220208986027,97.11986081731186
604971.137,5805060.421,2.73532326,604960.796,5805058.354,2.583616074,604969.2502,5805060.044,2.7076422,0.182464188,3440.6143186116087,39.2003049862077,2.1301516424979714,0.9681292539427947,0.0845922121671181,97.38470582030119
604973.1568,5805049.997,2.779965346,604962.835,5805047.992,2.530810919,604971.2972,5805049.636,2.735075951,0.180166935,3451.22653451703,39.76583036959709,2.0900272539034512,0.3960106738198507,0.0335891653476899,97.65348473059241
604975.2379,5805039.258,2.787969806,604964.9135,5805037.309,2.498884403,604973.3485,5805038.902,2.735066049,0.183003929,3462.1597767965186,40.33222229040035,1.7741227225275098,0.005870275713661504,-0.0069749450496067,97.92648118722035
604977.3816,5805028.196,2.762352344,604967.0198,5805026.292,2.485450485,604975.3854,5805027.83,2.709006766,0.192651567,3473.422473204141,40.73695104191696,-3.8184330417396617,0.0027987137656957017,-0.0277946671566488,98.20433517153211
604979.5824,5805016.837,2.767267858,604969.186,5805014.961,2.487890419,604977.4351,5805016.45,2.709563656,0.206545184,3484.9893052385355,38.11238268322208,-10.251433577892763,-0.002936940480938134,-0.0247023044329087,98.49772590771043
604981.5987,5805006.431,2.856690811,604971.1681,5805004.596,2.486816933,604979.3826,5805006.041,2.778106782,0.212461767,3495.584477223504,34.854165386858035,-9.320787524763618,0.000752558079959396,-0.0041907337548974,98.78813767214781
604983.3354,5804997.472,2.992387632,604972.8693,5804995.697,2.478064503,604981.0824,5804997.09,2.881670155,0.215268446,3504.704494764089,32.730035634713744,-4.730937924302006,0.8408638517062945,0.0343606484514384,99.0580237521112
604984.8707,5804989.547,3.136800125,604974.3654,5804987.872,2.471889116,604982.4483,5804989.16,2.983482272,0.230583184,3512.7668707989606,32.194472229160645,-2.0286772632060655,1.2196536946576007,0.1012612305761425,99.3063853123336
604986.227,5804982.24,3.264291307,604975.5989,5804980.791,2.467853763,604983.3892,5804981.853,3.051638736,0.267003555,3520.2087361814665,31.748989375544465,-1.1501763182504072,0.35299828061082467,0.2080707469741571,99.53914923207606
604987.313,5804975.164,3.363670646,604976.6238,5804974.615,2.463443313,604983.816,5804974.985,3.069159496,0.327146903,3527.1443052473496,31.650500272688493,-0.22091835522806558,-0.6098499446569169,0.2853113501220728,99.7579386609615
604987.7679,5804968.084,3.431749852,604977.3359,5804968.738,2.454054991,604983.6651,5804968.341,3.047229678,0.393292207,3533.8486630361394,31.650500272688493,-0.21171904791262253,-2.2033779088147845,0.4165147517920461,99.9697633629734
604987.8159,5804960.951,3.470899191,604977.6972,5804962.902,2.441598828,604982.8797,5804961.903,2.968774866,0.487830774,3540.2896220300177,31.56602224593713,-0.36016092061210614,-2.8595404464944627,0.5522046849742596,100.17353790599671
604987.0141,5804953.987,3.481652816,604977.2922,5804957.084,2.427921432,604981.4559,5804955.758,2.879204295,0.571729438,3546.504486604551,31.50534240117639,-0.1541858717252999,-4.379846200416357,0.6633055975632117,100.37061195407878
604985.4215,5804947.079,3.471675166,604976.0313,5804951.229,2.41654521,604979.3567,5804949.76,2.790196476,0.645871704,3552.750307286925,31.50534240117639,0.0,-5.644158946577592,0.7501857032479834,100.56885835314476
604983.0192,5804940.283,3.450282466,604973.9072,5804945.453,2.408767564,604976.5801,5804943.936,2.714285412,0.70666072,3559.092921988607,31.50534240117639,0.31795100243650276,-6.775324004673551,0.8114637943857189,100.77017705715748
604979.9177,5804933.808,3.433470847,604971.0106,5804939.768,2.407134089,604973.1493,5804938.337,2.653574958,0.75988279,3565.581288160905,31.637807928840374,0.8163151802415904,-7.76074973700261,0.8580339923167861,100.97568996357367
604975.7483,5804927.72,3.43298204,604967.4506,5804934.404,2.410657284,604969.1239,5804933.056,2.616817457,0.798341824,3572.132743355548,31.84247731650192,0.8289891599762158,-8.889361857564383,0.8858843329783603,101.18209909262288
604970.573,5804922.044,3.449400953,604963.2608,5804929.421,2.416298603,604964.5243,5804928.146,2.594820664,0.827198629,3578.7661949208755,31.98020553677039,0.5239972446127109,-9.968158294264036,0.8985214626505044,101.38997037815243
604964.5796,5804916.925,3.473706469,604958.3775,5804924.88,2.43083247,604959.3312,5804923.657,2.59119874,0.846227233,3585.5622533178494,32.061079385432755,0.6072428971199859,-10.759628058569906,0.8926288070209569,101.60221029199019
604957.8899,5804912.575,3.493493123,604952.7971,5804920.929,2.456938599,604953.5603,5804919.677,2.612264942,0.850150418,3592.550600563156,32.24403054188701,0.9944810243884775,-11.358088440177921,0.8591187825255685,101.81955996305693
604950.6266,5804908.942,3.498717152,604946.5302,5804917.729,2.48975078,604947.2141,5804916.262,2.658212079,0.833035252,3599.7957996185555,32.502514467361785,1.245542593124451,-11.821096578996062,0.7892248317165369,102.04336183709869
604942.8625,5804906.228,3.476309581,604939.7328,5804915.454,2.515661408,604940.4036,5804913.476,2.721576858,0.785648943,3607.260842152977,32.80892847256718,1.5993060642346486,-11.632328661870503,0.6812756735619651,102.27196014080751
604934.7886,5804904.852,3.410880961,604932.532,5804914.147,2.53269408,604933.223,5804911.301,2.801608054,0.693780462,3614.9151826822467,33.24247682863025,2.085565654422898,-11.173977952306057,0.5225280844049373,102.5037293361597
604926.7149,5804904.246,3.310811866,604925.0057,5804913.415,2.542720518,604925.7067,5804909.654,2.857757788,0.589842731,3622.74428819688,33.78248396802075,2.3806232662325226,-11.19479270202175,0.345951799852521,102.73734694433364
604918.5255,5804903.868,3.181710261,604917.238,5804912.741,2.543234113,604917.8628,5804908.436,2.85303976,0.514778112,3630.7929861363114,34.36203802302226,2.515240229270681,-11.239011630376234,0.2076001038474798,102.97357130116424
604910.0655,5804903.533,3.042840137,604909.2744,5804912.399,2.536734683,604909.706,5804907.562,2.812825219,0.454481011,3639.1571654642867,34.984644501771186,2.6174636555193467,-9.854172124424322,0.1155322805656919,103.21479925968944
604901.4419,5804903.192,2.928310079,604900.9592,5804912.109,2.520851782,604901.2379,5804906.961,2.756079245,0.422695883,3647.7512438667804,35.630989721169044,2.6203537936318098,-5.538314211221322,0.0600166291011581,103.45820366997516
604892.5683,5804903.003,2.863518546,604892.3033,5804912.03,2.496465157,604892.4633,5804906.581,2.718056026,0.396297923,3656.6050717980634,36.266909438026694,2.52367636811044,-1.4554817126309496,0.011344574768533,103.70449258897901
604883.4269,5804902.826,2.866854179,604883.326,5804912.019,2.470550186,604883.3877,5804906.393,2.713091853,0.387990832,3665.7314714621825,36.88092656253288,2.4010663690036194,-0.183516846641426,-0.0114282166264988,103.95402559400323
604873.9958,5804902.642,2.928572152,604874.0442,5804912.133,2.458917275,604874.0148,5804906.372,2.743990557,0.393014901,3675.1490609949087,37.47289499979982,2.2864854276771016,-1.6613875878395754,0.0023501630599835,104.20734383198595
604864.2493,5804902.454,3.029592268,604864.4878,5804912.249,2.474796446,604864.3477,5804906.495,2.800678486,0.412609233,3684.878267376892,38.04804136154098,2.193562182577729,-4.58283509735282,0.0477248085321252,104.46499970466826
604854.1892,5804902.726,3.146148871,604854.6521,5804912.37,2.516191568,604854.3852,5804906.81,2.879392142,0.423452108,3694.919806387758,38.611798026780185,2.121984718666531,-7.580480801761006,0.0740017027616935,104.72697622564688
604843.806,5804903.215,3.286870647,604844.5304,5804912.494,2.590383009,604844.1402,5804907.496,2.965558353,0.461332811,3705.2821682684043,39.16860364080308,2.0615449708202984,-10.664541330568541,0.1239151113359975,104.99342797077756
604832.9398,5804904.066,3.495918311,604834.3227,5804913.249,2.708520805,604833.6493,5804908.778,3.091941962,0.513051376,3716.0722902448765,39.724146728605675,1.9947969513377661,-12.297267105795294,0.2070120944301302,105.26696696963229
604821.7221,5804905.542,3.773513027,604824.022,5804915.239,2.864498105,604822.9756,5804910.827,3.278056498,0.545045907,3727.16882886549,40.26687988725968,1.9246701059190536,-12.184335344805623,0.3106720647477684,105.54441155535818
604810.2121,5804907.879,4.115505109,604813.6698,5804918.164,3.061053249,604812.1908,5804913.764,3.51209342,0.572252502,3738.542268813998,40.79753962162013,1.8592865182246991,-11.790905980569905,0.421916070836313,105.82501406919624
604798.8243,5804911.364,4.495609964,604803.2486,5804922.217,3.313098277,604801.4131,5804917.715,3.803669321,0.585145614,3750.121078803453,41.31244477356762,1.7466139529388656,-11.71832472366796,0.5034324081701578,106.10704578737871
604787.4317,5804916.205,4.889132698,604793.0194,5804927.122,3.634022914,604790.7924,5804922.771,4.13425071,0.601446975,3761.969632603717,41.78680931115359,1.6757267783101615,-11.085114800695127,0.580144827035832,106.39221209677022
604776.0775,5804922.636,5.287079249,604783.1112,5804932.74,4.015774742,604780.4943,5804928.981,4.488763691,0.627949779,3774.009404906289,42.27043544761308,1.654942164098737,-10.409244649227817,0.6562040761938859,106.67867811970793
604765.7014,5804930.599,5.658125797,604773.4041,5804939.584,4.428202027,604770.6752,5804936.401,4.863935193,0.645723191,3786.2697025722664,42.73773545688288,1.4877189145607965,-10.027537626555652,0.7051728621523657,106.96712798365692
604755.9446,5804939.474,6.002546334,604763.9476,5804947.386,4.836983435,604761.5037,5804944.97,5.192919315,0.694623078,3798.7596665547944,43.130470611090686,1.405646234889572,-9.083363983082634,0.7795941475587829,107.258038078428
604746.785,5804949.467,6.327204493,604755.1685,5804956.275,5.208349459,604753.0114,5804954.523,5.496233306,0.742697445,3811.444204854995,43.558636245297,1.5123401832852135,-8.05043957032357,0.8504590984595031,107.55068242003401
604738.2696,5804960.358,6.587799229,604747.3035,5804966.358,5.516727609,604745.2596,5804965.0,5.759050881,0.773756348,3824.3610946443655,44.019795398276024,1.4991617194334554,-7.279217051127456,0.896187894063845,107.84566120754964
604731.2574,5804972.511,6.775347407,604740.6158,5804977.547,5.741405101,604738.4887,5804976.402,5.976421502,0.77269873,3837.4998305154763,44.44526422094112,1.3390322433074209,-6.345688838249682,0.8996954124942005,108.14269906470284
604725.6595,5804985.816,6.880331851,604735.1992,5804989.553,5.869268903,604732.8515,5804988.633,6.118080652,0.753910932,3850.814902332988,44.8159863287154,1.3711646118615446,-5.159799790689962,0.8719566800264033,108.44103841656089
604721.1608,5804999.578,6.931421603,604730.9825,5805002.352,5.92808559,604728.4177,5805001.627,6.19008728,0.738869634,3864.450244798275,45.27160858992951,1.5266829973218958,-4.058154559851329,0.8225900918464861,108.74375140335114
604717.7978,5805013.854,6.947152147,604727.6968,5805015.721,5.972799639,604725.231,5805015.256,6.215509685,0.750901743,3878.401504986307,45.74647917211384,1.5093470511879232,-2.914855742290274,0.7855561095788406,109.05031157245745
604715.4838,5805028.751,6.964287159,604725.7734,5805029.562,6.024700628,604723.3836,5805029.373,6.242918549,0.76775134,3892.6467309812824,46.201295560415474,1.4806563200711529,-1.702071603952903,0.7423635687539883,109.36016629240937
604715.1264,5805044.061,6.939225343,604725.4789,5805043.821,6.074113891,604722.9068,5805043.88,6.289050787,0.751550303,3907.2534244941626,46.67121181499652,1.4813114961265206,-0.5332050581848021,0.6506213702943849,109.67471995152049
604716.564,5805059.489,6.828726161,604726.8253,5805058.32,6.07897906,604723.8613,5805058.657,6.295548836,0.711142881,3922.226676314804,47.13982157928432,1.460782183483036,0.6499574024682789,0.5228126462968111,109.99394150316272
604719.6579,5805074.921,6.678283179,604729.4539,5805072.931,6.05748497,604726.2537,5805073.581,6.260287352,0.673318922,3937.5848370244694,47.61088995568471,1.4525209511417654,1.7712208865503858,0.3777200173119698,110.31812188051
604724.1009,5805090.278,6.551065122,604734.1708,5805087.317,6.047646999,604729.9635,5805088.554,6.257979131,0.582192075,3953.329445432529,48.08858166798764,1.4402173264893336,2.894497397140523,0.2134160169317897,110.6471646252803
604729.4103,5805105.371,6.453700965,604739.4583,5805101.982,6.046090505,604734.6931,5805103.589,6.239398936,0.525751881,3969.2692993650226,48.55966254978136,1.4236696528573871,3.3335322832462,0.0937007790629118,110.97701756904569
604735.3045,5805120.492,6.361225123,604745.0664,5805116.939,6.045275002,604740.0955,5805118.748,6.206162307,0.490782811,3985.473034357589,49.0308403059496,1.4157505833519124,1.3726217476000793,-0.0030311131326576,111.30909363215441
604741.3016,5805135.879,6.223169876,604750.8056,5805132.244,6.034568507,604745.8359,5805134.145,6.133190297,0.477088615,4001.9709050612364,49.503790569175976,1.4005457074808496,0.0048953613775446015,-0.0640608249680295,111.64395804595743
604747.3923,5805151.508,6.091604322,604756.6969,5805147.955,6.012510534,604751.8213,5805149.817,6.05395606,0.475995041,4018.745609194762,49.971967812969055,1.3653587434320211,0.017029323336343792,-0.0979732459944075,111.98122019718596
604753.6034,5805167.445,6.002537355,604762.7883,5805163.961,5.968961152,604757.924,5805165.807,5.986742926,0.470405888,4035.8524587810643,50.42912513590874,1.319241811143918,0.0167694030785567,-0.1159099890631628,112.32199038372194
604759.9363,5805183.697,5.924275329,604769.0695,5805180.256,5.88725763,604764.0912,5805182.132,5.907435188,0.4549223,4053.2970463531196,50.87546003138701,1.2814082809164573,0.006546089368564592,-0.1247901186268214,112.6663891598138
604766.391,5805200.26,5.831447846,604775.4729,5805196.868,5.784762505,604770.3343,5805198.787,5.811177321,0.434194661,4071.0762775220865,51.3160436353432,1.2595842336463612,0.0021504259974231615,-0.1243812143445588,113.0143482470379
604772.9715,5805217.145,5.683459336,604781.9986,5805213.798,5.663455016,604776.656,5805215.779,5.675294444,0.408156764,4089.2010455561913,51.75658193532885,1.2458195664695655,0.001281903076424349,-0.1199469343954998,113.36603751339267
604779.6788,5805234.356,5.519852536,604788.6461,5805231.044,5.528542862,604783.0716,5805233.103,5.523140527,0.3783542,4107.674608733752,52.1968271906202,1.225242754982168,-0.00013217647441120692,-0.1159806523906352,113.72145756806695
604786.5127,5805251.891,5.355562066,604795.4168,5805248.607,5.379461238,604789.5626,5805250.766,5.363748179,0.342529606,4126.495256210262,52.631757412573364,1.19163408931614,-0.0017458938013172596,-0.1174255699338094,114.0805322908203
604793.4697,5805269.742,5.228445547,604802.3074,5805266.483,5.246816944,604796.2333,5805268.723,5.234190381,0.312706335,4145.654360203828,53.05640583495024,1.1474720378756682,-0.0021095155447222974,-0.1257933707691646,114.44309141579431
604800.2347,5805287.102,5.137543426,604808.9436,5805283.7,5.156146928,604802.872,5805286.071,5.143177093,0.302828338,4164.268137143938,53.44926382179629,1.09919718482091,0.00510921080595487,-0.1295468417880897,114.79262730435497
604807.4187,5805305.535,5.103568791,604816.0595,5805302.16,5.118221863,604810.0803,5805304.496,5.10808235,0.308028523,4184.05167252151,53.844751665879016,1.0476782879035922,0.01106413287908409,-0.1229538215700986,115.16139969650847
604814.7117,5805324.249,5.103532023,604823.3621,5805320.87,5.118541348,604817.3945,5805323.201,5.108186866,0.310130079,4204.136509524937,54.22467440219572,1.0050028141347338,0.006944796770811586,-0.1180014985261769,115.53310217951739
604822.1086,5805343.232,5.106955281,604830.7829,5805339.844,5.116148374,604824.804,5805342.179,5.109811859,0.310731014,4224.509767020436,54.59438215545689,0.9765230130134851,0.0023336864888843494,-0.1118251392426828,115.90754500488235
604829.6094,5805362.477,5.094589584,604838.3065,5805359.081,5.110173524,604832.319,5805361.419,5.0994447,0.311546139,4245.164925714081,54.95839713475694,0.9685560925527014,0.0019442757051712893,-0.1021260006092549,116.28462642312601
